,key_original_file,isEmpty,has_zeros,has_duplicates,is_sorted,contains_even_numbers,contains_odd_numbers,contains_integers,contains_floats,more_positive_or_negative,weigth_of_list,vs,vs_str
41,41,False,False,True,False,True,True,True,False,n,wp,1,Violate
42,42,False,True,False,False,True,True,True,False,p,wp,1,Violate
43,43,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
44,44,False,False,False,False,True,True,True,False,p,wp,1,Violate
45,45,False,False,False,True,False,True,True,False,p,wp,0,No-violate
46,46,False,True,False,False,True,True,True,False,n,wn,1,Violate
47,47,False,False,True,False,True,True,True,False,p,wp,1,Violate
48,48,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
49,49,False,True,True,False,True,True,True,False,p,wp,1,Violate
50,50,False,False,False,False,True,True,True,False,p,wp,1,Violate
51,51,False,False,True,False,True,True,True,False,n,wn,1,Violate
52,52,False,True,True,False,True,True,True,False,e,wn,1,Violate
53,53,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
54,54,False,False,True,False,True,True,True,False,e,wp,1,Violate
55,55,False,False,False,False,True,True,True,False,p,wp,1,Violate
56,56,False,True,True,False,True,True,True,False,n,wn,1,Violate
57,57,False,False,False,False,True,False,True,False,p,wp,0,No-violate
58,58,False,False,True,False,True,True,True,False,n,wn,1,Violate
59,59,False,False,True,False,True,True,True,False,n,wn,1,Violate
60,60,False,True,False,False,True,True,True,False,p,wp,1,Violate
61,61,False,False,False,False,True,True,True,False,e,wp,1,Violate
62,62,False,False,True,False,True,True,True,False,n,wn,1,Violate
63,63,False,False,True,False,True,True,True,False,p,wp,1,Violate
64,64,False,False,False,False,True,True,True,False,p,wp,1,Violate
65,65,False,False,False,False,True,True,True,False,n,wn,1,Violate
66,66,False,False,False,False,True,True,True,False,p,wp,1,Violate
67,67,False,False,True,False,True,True,True,False,p,wp,1,Violate
68,68,False,False,True,False,True,True,True,False,p,wp,1,Violate
69,69,False,True,True,False,True,True,True,False,e,wn,1,Violate
70,70,False,False,False,False,True,True,True,False,n,wn,1,Violate
71,71,False,False,True,False,True,True,True,False,n,wn,1,Violate
72,72,False,False,True,False,True,True,True,False,n,wn,1,Violate
73,73,False,True,True,False,True,True,True,False,p,wp,1,Violate
74,74,False,False,True,False,True,True,True,False,n,wn,1,Violate
75,75,False,True,True,False,True,True,True,False,n,wn,1,Violate
76,76,False,False,True,False,True,True,True,False,n,wn,1,Violate
77,77,False,False,False,True,False,True,True,False,p,wp,0,No-violate
78,78,False,False,True,False,True,True,True,False,p,wp,1,Violate
79,79,False,False,False,False,True,True,True,False,p,wp,0,No-violate
80,80,False,False,False,False,True,True,True,False,n,wn,1,Violate
81,81,False,False,False,False,True,True,True,False,n,wn,1,Violate
82,82,False,False,False,False,True,True,True,False,n,wn,1,Violate
83,83,False,False,True,False,True,True,True,False,n,wn,1,Violate
84,84,False,True,False,False,True,True,True,False,p,wp,1,Violate
85,85,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
86,86,False,False,True,False,True,True,True,False,e,wn,1,Violate
87,87,False,False,False,True,True,False,True,False,n,wn,0,No-violate
88,88,False,False,True,False,True,True,True,False,n,wn,1,Violate
89,89,False,True,True,False,True,True,True,False,n,wn,1,Violate
90,90,False,False,True,False,True,True,True,False,e,wp,1,Violate
91,91,False,False,True,False,True,True,True,False,p,wp,1,Violate
92,92,False,False,False,False,True,True,True,False,e,wn,1,Violate
93,93,False,False,False,False,True,True,True,False,n,wn,1,Violate
94,94,False,True,True,False,True,True,True,False,p,wp,1,Violate
95,95,False,False,False,True,True,False,True,False,p,wp,0,No-violate
96,96,False,True,True,False,True,True,True,False,p,wp,1,Violate
97,97,False,False,True,False,True,True,True,False,p,wp,1,Violate
98,98,False,True,True,False,True,True,True,False,p,wp,1,Violate
99,99,False,False,False,False,True,True,True,False,e,wp,1,Violate
100,100,False,False,True,False,True,True,True,False,n,wn,1,Violate
101,101,False,False,False,False,True,True,True,False,p,wp,1,Violate
102,102,False,False,True,False,True,True,True,False,n,wn,1,Violate
103,103,False,False,False,False,True,True,True,False,n,wn,1,Violate
104,104,False,False,True,False,True,True,True,False,p,wn,1,Violate
105,105,False,False,True,False,True,True,True,False,p,wp,1,Violate
106,106,False,False,True,False,True,True,True,False,n,wn,1,Violate
107,107,False,False,False,False,True,True,True,False,p,wp,1,Violate
108,108,False,True,False,False,True,True,True,False,p,wp,1,Violate
109,109,False,False,True,False,True,True,True,False,n,wn,1,Violate
110,110,False,False,False,False,True,False,True,False,n,wn,0,No-violate
111,111,False,False,True,False,True,True,True,False,n,wn,1,Violate
112,112,False,False,True,False,True,True,True,False,n,wn,1,Violate
113,113,False,False,False,False,True,True,True,False,n,wn,1,Violate
114,114,False,False,True,False,True,True,True,False,n,wn,1,Violate
115,115,False,False,False,False,True,True,True,False,p,wp,1,Violate
116,116,False,False,False,False,True,True,True,False,p,wp,1,Violate
117,117,False,True,False,False,True,True,True,False,n,wn,1,Violate
118,118,False,False,False,False,True,True,True,False,p,wp,0,No-violate
119,119,False,False,False,True,False,True,True,False,p,wp,0,No-violate
120,120,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
121,121,False,False,True,False,False,True,True,False,n,wn,1,Violate
122,122,False,False,True,False,True,True,True,False,n,wn,1,Violate
123,123,False,False,True,False,True,True,True,False,n,wn,1,Violate
124,124,False,False,True,False,True,True,True,False,p,wp,1,Violate
125,125,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
126,126,False,False,True,False,True,True,True,False,p,wn,1,Violate
127,127,False,False,False,False,True,True,True,False,p,wp,1,Violate
128,128,False,False,True,False,True,True,True,False,n,wn,1,Violate
129,129,False,False,True,False,True,True,True,False,p,wn,1,Violate
130,130,False,False,False,False,True,True,True,False,n,wn,1,Violate
131,131,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
132,132,False,False,False,False,True,True,True,False,e,wn,1,Violate
133,133,False,False,False,False,True,True,True,False,n,wn,1,Violate
134,134,False,False,True,False,True,True,True,False,n,wn,1,Violate
135,135,False,False,False,False,True,True,True,False,p,wp,1,Violate
136,136,False,True,True,False,True,True,True,False,n,wn,1,Violate
137,137,False,True,False,False,True,True,True,False,n,wn,1,Violate
138,138,False,False,False,False,False,True,True,False,e,wp,1,Violate
139,139,False,True,True,False,True,True,True,False,n,wn,1,Violate
140,140,False,False,True,False,True,True,True,False,n,wn,1,Violate
141,141,False,False,True,False,True,True,True,False,p,wp,1,Violate
142,142,False,False,False,False,True,True,True,False,p,wn,1,Violate
143,143,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
144,144,False,False,True,False,True,True,True,False,e,wn,1,Violate
145,145,False,False,False,True,True,True,True,False,n,wn,0,No-violate
146,146,False,False,True,False,True,True,True,False,n,wn,1,Violate
147,147,False,True,True,False,True,True,True,False,n,wn,1,Violate
148,148,False,False,True,False,True,True,True,False,p,wp,1,Violate
149,149,False,False,False,True,True,False,True,False,p,wp,0,No-violate
150,150,False,False,True,False,True,True,True,False,n,wn,1,Violate
151,151,False,False,False,True,True,True,True,False,p,wp,0,No-violate
152,152,False,False,True,False,True,True,True,False,p,wp,1,Violate
153,153,False,True,False,False,True,True,True,False,e,wp,1,Violate
154,154,False,False,True,False,True,True,True,False,n,wp,1,Violate
155,155,False,False,True,False,True,True,True,False,n,wn,1,Violate
156,156,False,False,True,False,True,True,True,False,n,wn,1,Violate
157,157,False,False,False,False,True,True,True,False,p,wp,1,Violate
158,158,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
159,159,False,False,True,False,True,True,True,False,n,wn,1,Violate
160,160,False,False,True,False,True,True,True,False,n,wn,1,Violate
161,161,False,False,False,True,True,True,True,False,n,we,1,Violate
162,162,False,False,True,False,True,True,True,False,p,wp,1,Violate
163,163,False,False,False,False,True,True,True,False,n,wn,1,Violate
164,164,False,True,True,False,True,True,True,False,p,wp,1,Violate
165,165,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
166,166,False,True,False,False,True,True,True,False,e,wp,1,Violate
167,167,False,False,True,False,True,True,True,False,p,wp,1,Violate
168,168,False,False,False,False,True,True,True,False,n,wn,1,Violate
169,169,False,True,True,False,True,True,True,False,n,wn,1,Violate
170,170,False,False,False,True,True,False,True,False,p,wp,0,No-violate
171,171,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
172,172,False,False,True,False,True,True,True,False,n,wn,1,Violate
173,173,False,False,False,False,True,True,True,False,p,wp,1,Violate
174,174,False,False,False,True,False,True,True,False,p,wp,0,No-violate
175,175,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
176,176,False,False,False,False,True,True,True,False,p,wp,1,Violate
177,177,False,False,False,False,False,True,True,False,p,wp,1,Violate
178,178,False,False,True,False,True,True,True,False,p,wp,1,Violate
179,179,False,False,False,False,True,True,True,False,e,wp,0,No-violate
180,180,False,False,True,False,True,True,True,False,p,wp,1,Violate
181,181,False,False,False,False,True,True,True,False,e,wn,0,No-violate
182,182,False,True,True,False,True,True,True,False,p,wn,1,Violate
183,183,False,False,False,True,True,True,True,False,e,wp,0,No-violate
184,184,False,False,True,False,True,True,True,False,p,wp,1,Violate
185,185,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
186,186,False,False,False,False,True,True,True,False,p,wp,1,Violate
187,187,False,False,True,False,True,True,True,False,n,wn,1,Violate
188,188,False,False,False,True,False,True,True,False,p,wp,0,No-violate
189,189,False,False,True,False,True,True,True,False,p,wp,1,Violate
190,190,False,False,True,False,True,True,True,False,p,wp,1,Violate
191,191,False,True,False,False,True,True,True,False,e,wp,1,Violate
192,192,False,False,False,False,True,True,True,False,p,wp,1,Violate
193,193,False,False,True,False,True,True,True,False,n,wn,1,Violate
194,194,False,False,True,False,True,True,True,False,n,wp,1,Violate
195,195,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
196,196,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
197,197,False,False,True,False,True,True,True,False,p,wn,1,Violate
198,198,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
199,199,False,False,False,False,True,True,True,False,p,wp,1,Violate
200,200,False,False,False,False,True,True,True,False,n,wn,1,Violate
201,201,False,False,False,False,True,False,True,False,n,wn,1,Violate
202,202,False,False,False,False,True,False,True,False,n,wn,0,No-violate
203,203,False,False,False,True,True,False,True,False,p,wp,0,No-violate
204,204,False,False,False,False,True,True,True,False,p,wp,1,Violate
205,205,False,False,True,False,True,True,True,False,e,wp,1,Violate
206,206,False,False,True,False,True,True,True,False,p,wp,1,Violate
207,207,False,False,False,False,True,True,True,False,p,wp,1,Violate
208,208,False,False,True,False,True,True,True,False,n,wn,1,Violate
209,209,False,False,False,False,True,True,True,False,p,wp,1,Violate
210,210,False,False,False,False,True,True,True,False,n,wn,1,Violate
211,211,False,True,True,False,True,True,True,False,p,wp,1,Violate
212,212,False,False,True,False,True,True,True,False,p,wp,1,Violate
213,213,False,False,False,True,True,True,True,False,e,wn,0,No-violate
214,214,False,False,True,False,True,True,True,False,e,wp,1,Violate
215,215,False,False,True,False,True,True,True,False,n,wn,1,Violate
216,216,False,False,False,True,True,False,True,False,n,wn,0,No-violate
217,217,False,True,False,False,True,True,True,False,n,wn,1,Violate
218,218,False,False,False,False,True,True,True,False,n,wn,1,Violate
219,219,False,False,False,False,True,True,True,False,p,wp,1,Violate
220,220,False,False,False,False,False,True,True,False,p,wp,1,Violate
221,221,False,True,True,False,True,True,True,False,p,wp,1,Violate
222,222,False,False,True,False,True,True,True,False,n,wn,1,Violate
223,223,False,False,False,True,False,True,True,False,e,we,0,No-violate
224,224,False,False,False,True,False,True,True,False,p,wp,0,No-violate
225,225,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
226,226,False,False,True,False,True,True,True,False,p,wp,1,Violate
227,227,False,False,True,True,True,False,True,False,n,wn,1,Violate
228,228,False,False,True,False,True,True,True,False,n,wn,1,Violate
229,229,False,True,True,False,True,True,True,False,p,wp,1,Violate
230,230,False,False,False,False,True,True,True,False,n,wn,1,Violate
231,231,False,False,True,False,True,True,True,False,n,wn,1,Violate
232,232,False,False,True,False,True,True,True,False,n,wn,1,Violate
233,233,False,False,True,False,True,True,True,False,n,wn,1,Violate
234,234,False,True,False,False,True,True,True,False,p,wp,1,Violate
235,235,False,False,False,False,True,True,True,False,p,wp,1,Violate
236,236,False,False,False,False,True,True,True,False,p,wp,1,Violate
237,237,False,False,False,False,True,True,True,False,n,wn,1,Violate
238,238,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
239,239,False,False,True,False,True,True,True,False,p,wp,1,Violate
240,240,False,False,False,False,True,True,True,False,n,wn,1,Violate
241,241,False,False,True,False,True,True,True,False,e,wn,1,Violate
242,242,False,False,False,False,True,True,True,False,n,wn,1,Violate
243,243,False,False,True,False,True,True,True,False,p,wp,1,Violate
244,244,False,False,True,False,True,True,True,False,n,we,1,Violate
245,245,False,False,False,True,False,True,True,False,n,wn,0,No-violate
246,246,False,False,False,False,True,True,True,False,p,wp,1,Violate
247,247,False,False,True,False,True,True,True,False,p,wp,1,Violate
248,248,False,True,True,False,True,True,True,False,p,wp,1,Violate
249,249,False,False,False,False,True,True,True,False,p,wp,1,Violate
250,250,False,False,False,False,True,True,True,False,n,wn,1,Violate
251,251,False,True,False,False,True,True,True,False,p,wp,1,Violate
252,252,False,False,True,False,True,True,True,False,p,wn,1,Violate
253,253,False,False,True,False,True,True,True,False,p,wp,1,Violate
254,254,False,True,False,False,True,True,True,False,n,wp,1,Violate
255,255,False,False,True,False,True,True,True,False,p,wp,1,Violate
256,256,False,True,False,False,True,True,True,False,p,wp,1,Violate
257,257,False,True,True,False,True,True,True,False,p,wp,1,Violate
258,258,False,True,True,False,True,True,True,False,e,wn,1,Violate
259,259,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
260,260,False,False,True,False,True,True,True,False,n,wn,1,Violate
261,261,False,False,False,False,True,True,True,False,e,wp,1,Violate
262,262,False,False,False,True,True,False,True,False,n,wn,0,No-violate
263,263,False,False,True,False,True,True,True,False,e,wn,1,Violate
264,264,False,False,True,False,True,True,True,False,n,wn,1,Violate
265,265,False,False,False,True,True,False,True,False,n,wn,0,No-violate
266,266,False,False,False,False,True,True,True,False,n,wn,1,Violate
267,267,False,False,True,False,True,True,True,False,n,wn,1,Violate
268,268,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
269,269,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
270,270,False,False,False,False,True,True,True,False,p,wp,1,Violate
271,271,False,False,False,True,True,True,True,False,p,wp,0,No-violate
272,272,False,False,True,False,True,True,True,False,n,wn,1,Violate
273,273,False,False,False,False,True,True,True,False,p,wp,1,Violate
274,274,False,False,True,False,True,True,True,False,p,wp,1,Violate
275,275,False,True,False,False,True,True,True,False,p,wp,1,Violate
276,276,False,False,False,True,False,True,True,False,n,wn,0,No-violate
277,277,False,False,False,True,False,True,True,False,n,wn,0,No-violate
278,278,False,False,False,False,True,True,True,False,e,wn,1,Violate
279,279,False,False,True,False,True,True,True,False,p,wp,1,Violate
280,280,False,False,False,True,True,False,True,False,n,wn,0,No-violate
281,281,False,False,True,False,True,True,True,False,n,wn,1,Violate
282,282,False,False,False,False,True,True,True,False,n,wn,1,Violate
283,283,False,True,False,True,True,False,True,False,e,wp,1,Violate
284,284,False,False,True,False,True,True,True,False,p,wp,1,Violate
285,285,False,False,False,True,False,True,True,False,n,wn,0,No-violate
286,286,False,True,True,False,True,True,True,False,n,wn,1,Violate
287,287,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
288,288,False,True,False,False,True,True,True,False,n,wn,1,Violate
289,289,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
290,290,False,False,True,False,True,True,True,False,n,wn,1,Violate
291,291,False,False,False,False,True,True,True,False,n,wn,0,No-violate
292,292,False,True,False,False,True,True,True,False,n,wn,1,Violate
293,293,False,False,False,False,True,True,True,False,e,wp,1,Violate
294,294,False,False,False,False,True,True,True,False,p,wp,1,Violate
295,295,False,False,False,False,True,True,True,False,n,wp,1,Violate
296,296,False,False,True,False,True,True,True,False,p,wp,1,Violate
297,297,False,True,True,False,True,True,True,False,p,wp,1,Violate
298,298,False,False,True,False,True,True,True,False,e,wn,1,Violate
299,299,False,False,False,False,True,True,True,False,p,wp,1,Violate
300,300,False,True,False,False,True,True,True,False,p,wp,1,Violate
301,301,False,False,False,False,True,True,True,False,n,wn,1,Violate
302,302,False,False,True,False,True,True,True,False,e,wn,1,Violate
303,303,False,False,False,False,True,False,True,False,e,wn,0,No-violate
304,304,False,False,False,False,True,True,True,False,p,wp,0,No-violate
305,305,False,False,False,False,True,True,True,False,p,wn,0,No-violate
306,306,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
307,307,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
308,308,False,False,False,False,True,True,True,False,n,wn,1,Violate
309,309,False,False,False,False,True,True,True,False,n,wn,1,Violate
310,310,False,False,False,False,True,True,True,False,n,wn,1,Violate
311,311,False,False,False,False,True,True,True,False,e,we,1,Violate
312,312,False,False,True,False,True,True,True,False,e,wp,1,Violate
313,313,False,False,False,True,True,False,True,False,p,wp,0,No-violate
314,314,False,False,False,True,True,False,True,False,p,wp,0,No-violate
315,315,False,False,False,False,True,True,True,False,n,wn,1,Violate
316,316,False,False,False,False,True,True,True,False,p,wp,1,Violate
317,317,False,False,False,True,False,True,True,False,n,wn,0,No-violate
318,318,False,False,False,False,True,True,True,False,p,wp,1,Violate
319,319,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
320,320,False,False,False,False,True,True,True,False,p,wp,1,Violate
321,321,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
322,322,False,False,True,False,True,True,True,False,n,wn,1,Violate
323,323,False,False,False,False,True,True,True,False,p,wp,1,Violate
324,324,False,False,True,False,True,True,True,False,e,wp,1,Violate
325,325,False,False,False,False,True,True,True,False,n,wp,1,Violate
326,326,False,True,False,False,True,True,True,False,n,wn,1,Violate
327,327,False,False,True,False,True,True,True,False,n,wn,1,Violate
328,328,False,False,False,False,True,True,True,False,p,wp,1,Violate
329,329,False,False,False,False,True,True,True,False,p,wp,1,Violate
330,330,False,False,True,False,True,True,True,False,n,we,1,Violate
331,331,False,True,True,False,True,True,True,False,p,wp,1,Violate
332,332,False,False,True,False,True,True,True,False,p,wp,1,Violate
333,333,False,False,False,False,True,True,True,False,p,wp,1,Violate
334,334,False,False,False,False,True,True,True,False,n,wn,1,Violate
335,335,False,False,True,False,True,True,True,False,n,wp,1,Violate
336,336,False,False,False,False,True,True,True,False,e,wp,1,Violate
337,337,False,False,False,False,True,True,True,False,p,wp,1,Violate
338,338,False,True,False,False,True,True,True,False,p,wp,1,Violate
339,339,False,False,False,False,True,False,True,False,p,wp,1,Violate
340,340,False,False,True,False,True,True,True,False,p,wn,1,Violate
341,341,False,False,False,False,True,True,True,False,n,wn,1,Violate
342,342,False,False,True,False,True,True,True,False,e,wn,1,Violate
343,343,False,False,True,False,True,True,True,False,p,wp,1,Violate
344,344,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
345,345,False,False,False,True,True,False,True,False,n,wn,0,No-violate
346,346,False,False,False,True,True,False,True,False,p,wp,0,No-violate
347,347,False,False,True,False,True,True,True,False,p,wp,1,Violate
348,348,False,False,False,True,False,True,True,False,p,wp,0,No-violate
349,349,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
350,350,False,False,True,False,True,True,True,False,n,wn,1,Violate
351,351,False,False,False,False,True,True,True,False,p,wp,1,Violate
352,352,False,False,False,False,True,True,True,False,p,wp,1,Violate
353,353,False,True,True,False,True,True,True,False,p,wp,1,Violate
354,354,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
355,355,False,False,False,False,True,True,True,False,e,wp,1,Violate
356,356,False,False,False,True,True,True,True,False,p,wp,1,Violate
357,357,False,False,False,False,True,True,True,False,n,wn,1,Violate
358,358,False,False,False,True,False,True,True,False,e,wn,0,No-violate
359,359,False,False,True,False,True,True,True,False,e,wp,1,Violate
360,360,False,False,True,False,True,True,True,False,n,wn,1,Violate
361,361,False,False,True,False,True,True,True,False,p,wp,1,Violate
362,362,False,False,True,False,True,True,True,False,p,wp,1,Violate
363,363,False,False,False,True,False,True,True,False,e,wp,0,No-violate
364,364,False,False,True,False,True,True,True,False,n,wn,1,Violate
365,365,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
366,366,False,False,False,False,True,True,True,False,n,wn,1,Violate
367,367,False,False,False,False,True,True,True,False,p,wp,1,Violate
368,368,False,False,False,False,True,True,True,False,n,wn,1,Violate
369,369,False,False,False,True,True,True,True,False,n,wn,1,Violate
370,370,False,False,False,False,True,True,True,False,p,wp,1,Violate
371,371,False,False,True,False,True,True,True,False,n,wn,1,Violate
372,372,False,False,True,False,True,True,True,False,n,wn,1,Violate
373,373,False,False,False,False,True,True,True,False,p,wp,1,Violate
374,374,False,False,False,False,True,False,True,False,n,wn,1,Violate
375,375,False,False,False,False,True,True,True,False,p,wp,1,Violate
376,376,False,False,False,False,True,True,True,False,n,wn,1,Violate
377,377,False,False,False,False,True,True,True,False,n,wn,1,Violate
378,378,False,False,False,False,True,True,True,False,p,wp,1,Violate
379,379,False,True,True,False,True,True,True,False,n,wn,1,Violate
380,380,False,False,False,False,True,True,True,False,p,wp,1,Violate
381,381,False,False,True,False,True,True,True,False,n,wn,1,Violate
382,382,False,False,False,True,True,True,True,False,n,wn,0,No-violate
383,383,False,False,False,False,True,True,True,False,e,wn,1,Violate
384,384,False,False,True,False,True,True,True,False,p,wp,0,No-violate
385,385,False,False,True,False,True,True,True,False,n,wn,1,Violate
386,386,False,True,False,False,True,True,True,False,e,wn,1,Violate
387,387,False,False,False,False,True,True,True,False,p,wp,1,Violate
388,388,False,False,False,True,True,False,True,False,p,wp,0,No-violate
389,389,False,False,True,False,True,True,True,False,p,wp,1,Violate
390,390,False,True,True,False,True,True,True,False,n,wn,1,Violate
391,391,False,False,False,False,True,True,True,False,p,wp,1,Violate
392,392,False,False,True,False,True,True,True,False,n,wn,1,Violate
393,393,False,False,True,False,True,True,True,False,n,wn,1,Violate
394,394,False,False,True,False,True,True,True,False,n,wn,1,Violate
395,395,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
396,396,False,False,True,False,True,True,True,False,n,wn,1,Violate
397,397,False,True,False,True,True,True,True,False,n,wn,1,Violate
398,398,False,False,False,False,True,True,True,False,n,wn,1,Violate
399,399,False,False,True,False,True,True,True,False,p,wp,1,Violate
400,400,False,False,False,True,True,False,True,False,e,wp,0,No-violate
401,401,False,False,False,False,True,True,True,False,p,wp,1,Violate
402,402,False,False,True,False,True,True,True,False,n,wn,1,Violate
403,403,False,False,False,False,True,True,True,False,p,wp,1,Violate
404,404,False,False,True,False,True,True,True,False,n,wn,1,Violate
405,405,False,False,False,False,True,True,True,False,n,wn,1,Violate
406,406,False,False,False,False,True,True,True,False,n,wn,1,Violate
407,407,False,False,True,False,True,True,True,False,e,wp,1,Violate
408,408,False,False,False,False,True,True,True,False,e,wp,1,Violate
409,409,False,False,False,False,True,True,True,False,n,wn,1,Violate
410,410,False,False,False,False,True,True,True,False,p,we,1,Violate
411,411,False,False,False,False,True,True,True,False,e,wp,1,Violate
412,412,False,False,False,False,True,True,True,False,n,wp,1,Violate
413,413,False,False,False,True,False,True,True,False,n,wn,0,No-violate
414,414,False,False,True,False,True,True,True,False,n,wp,1,Violate
415,415,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
416,416,False,False,True,False,True,True,True,False,n,wn,1,Violate
417,417,False,False,True,False,True,True,True,False,n,wp,1,Violate
418,418,False,False,True,False,True,True,True,False,e,wn,1,Violate
419,419,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
420,420,False,False,False,True,True,False,True,False,n,wn,0,No-violate
421,421,False,False,False,False,True,True,True,False,p,wp,1,Violate
422,422,False,False,True,False,True,True,True,False,p,wp,1,Violate
423,423,False,False,True,False,True,True,True,False,n,wn,1,Violate
424,424,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
425,425,False,True,True,False,True,True,True,False,p,wp,1,Violate
426,426,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
427,427,False,False,False,False,True,True,True,False,p,wp,1,Violate
428,428,False,False,False,False,True,True,True,False,e,wn,1,Violate
429,429,False,False,True,False,True,True,True,False,n,wn,1,Violate
430,430,False,False,True,False,True,True,True,False,p,wp,1,Violate
431,431,False,True,False,False,True,True,True,False,e,wn,1,Violate
432,432,False,False,False,False,True,True,True,False,n,wn,1,Violate
433,433,False,False,True,False,True,True,True,False,p,wp,1,Violate
434,434,False,False,False,True,False,True,True,False,e,wn,0,No-violate
435,435,False,False,False,False,True,True,True,False,n,wn,1,Violate
436,436,False,False,False,False,True,True,True,False,n,wn,1,Violate
437,437,False,False,True,False,True,True,True,False,p,wp,1,Violate
