,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
10,"[4, -1, 6, -7, 11, 13, -1]","[-1, 3, -8, -2, 0, 7, 1]","[8, 3, 10, -3, 15, 17, 3]","[3, 7, -4, 2, 4, 11, 5]","[4, -1, 6, -7, 13, -1]","[-1, 3, -8, -2, 7, 1]","[4, -1, 6, -7, 11, 13, 4, -1]","[-1, 3, -8, -2, 0, 7, 4, 1]","[0.25, -1.0, 0.16666666666666666, -0.14285714285714285, 0.09090909090909091, 0.07692307692307693, -1.0]","[-1.0, 0.3333333333333333, -0.125, -0.5, 'ZeroDivisionError', 0.14285714285714285, 1.0]","[16, -4, 24, -28, 44, 52, -4]","[-4, 12, -32, -8, 0, 28, 4]","[-1, -7, -1, 6, 13, 11, 4]","[1, -2, 3, -1, -8, 7, 0]",5.855555555555555,5.777777777777778,3.8977785372522216,5.855555555555555,error,5.855555555555555,4.855555555555555,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
11,"[1, 0, 14, 6, 14]","[18, 17, -2, 16, 14]","[5, 4, 18, 10, 18]","[22, 21, 2, 20, 18]","[1, 0, 6, 14]","[18, 17, 16, 14]","[1, 0, 14, 6, 4, 14]","[18, 17, -2, 16, 4, 14]","[1.0, 'ZeroDivisionError', 0.07142857142857142, 0.16666666666666666, 0.07142857142857142]","[0.05555555555555555, 0.058823529411764705, -0.5, 0.0625, 0.07142857142857142]","[4, 0, 56, 24, 56]","[72, 68, -8, 64, 56]","[1, 14, 0, 14, 6]","[-2, 16, 18, 17, 14]",3.349282296650718,2.5634408602150534,2.4429629629629632,3.349282296650718,error,3.349282296650718,2.349282296650718,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
12,"[-1, 5, 11, 0, 0, 7]","[-2, -4, 12, 7, 1, 4]","[3, 9, 15, 4, 4, 11]","[2, 0, 16, 11, 5, 8]","[-1, 5, 0, 0, 7]","[-2, -4, 7, 1, 4]","[-1, 5, 11, 4, 0, 0, 7]","[-2, -4, 12, 4, 7, 1, 4]","[-1.0, 0.2, 0.09090909090909091, 'ZeroDivisionError', 'ZeroDivisionError', 0.14285714285714285]","[-0.5, -0.25, 0.08333333333333333, 0.14285714285714285, 1.0, 0.25]","[-4, 20, 44, 0, 0, 28]","[-8, -16, 48, 28, 4, 16]","[0, 11, 5, 0, -1, 7]","[4, 7, 1, -2, -4, 12]",3.649538866930171,3.752046783625731,1.967930579136012,3.649538866930171,error,3.649538866930171,3.6060606060606055,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
13,"[3, 1, -4, 6, 7]","[-2, 5, -4, -7, 3]","[7, 5, 0, 10, 11]","[2, 9, 0, -3, 7]","[3, 1, 6, 7]","[-2, 5, -7, 3]","[3, 4, 1, -4, 6, 7]","[-2, 4, 5, -4, -7, 3]","[0.3333333333333333, 1.0, -0.25, 0.16666666666666666, 0.14285714285714285]","[-0.5, 0.2, -0.25, -0.14285714285714285, 0.3333333333333333]","[12, 4, -16, 24, 28]","[-8, 20, -16, -28, 12]","[7, 3, 1, -4, 6]","[-4, -7, 3, 5, -2]",3.0666666666666664,4.5,,3.0666666666666664,3.066666666666667,3.0666666666666664,3.0666666666666664,Violate,Violate,No-violate,No-violate,No-violate,No-violate,1,1,0,0,0,0
14,"[2, -8, 1, -4, -8, -2, -4, -12, -7, -11, -1, -3, -1]","[-3, -9, -8, -3, -10, -10, -2, -1, 3, -5, -13, -3, -4]","[6, -4, 5, 0, -4, 2, 0, -8, -3, -7, 3, 1, 3]","[1, -5, -4, 1, -6, -6, 2, 3, 7, -1, -9, 1, 0]","[2, -8, 1, -4, -8, -2, -4, -7, -11, -1, -3, -1]","[-3, -9, -8, -3, -10, -10, -2, 3, -5, -13, -3, -4]","[2, -8, 1, -4, -8, -2, -4, -12, -7, -11, -1, -3, -1, 4]","[-3, -9, -8, -3, -10, -10, -2, -1, 3, -5, -13, -3, -4, 4]","[0.5, -0.125, 1.0, -0.25, -0.125, -0.5, -0.25, -0.08333333333333333, -0.14285714285714285, -0.09090909090909091, -1.0, -0.3333333333333333, -1.0]","[-0.3333333333333333, -0.1111111111111111, -0.125, -0.3333333333333333, -0.1, -0.1, -0.5, -1.0, 0.3333333333333333, -0.2, -0.07692307692307693, -0.3333333333333333, -0.25]","[8, -32, 4, -16, -32, -8, -16, -48, -28, -44, -4, -12, -4]","[-12, -36, -32, -12, -40, -40, -8, -4, 12, -20, -52, -12, -16]","[-12, -1, -11, 2, -1, -2, 1, -8, -4, -4, -3, -8, -7]","[-10, -3, -2, 3, -13, -4, -3, -10, -8, -5, -1, -3, -9]",6.991088486676722,5.308793983793983,9.775396825396825,6.991088486676722,6.991088486676722,6.991088486676722,6.144934640522875,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
15,"[7, -19, -2, -17, -11, 0, -13, -4, -12, -9, -10, 6]","[10, -15, 7, -9, -14, -11, -18, 9, -3, -3, -6, 3]","[11, -15, 2, -13, -7, 4, -9, 0, -8, -5, -6, 10]","[14, -11, 11, -5, -10, -7, -14, 13, 1, 1, -2, 7]","[7, -19, -2, -17, 0, -13, -4, -12, -9, -10, 6]","[10, -15, 7, -9, -11, -18, 9, -3, -3, -6, 3]","[4, 7, -19, -2, -17, -11, 0, -13, -4, -12, -9, -10, 6]","[4, 10, -15, 7, -9, -14, -11, -18, 9, -3, -3, -6, 3]","[0.14285714285714285, -0.05263157894736842, -0.5, -0.058823529411764705, -0.09090909090909091, 'ZeroDivisionError', -0.07692307692307693, -0.25, -0.08333333333333333, -0.1111111111111111, -0.1, 0.16666666666666666]","[0.1, -0.06666666666666667, 0.14285714285714285, -0.1111111111111111, -0.07142857142857142, -0.09090909090909091, -0.05555555555555555, 0.1111111111111111, -0.3333333333333333, -0.3333333333333333, -0.16666666666666666, 0.3333333333333333]","[28, -76, -8, -68, -44, 0, -52, -16, -48, -36, -40, 24]","[40, -60, 28, -36, -56, -44, -72, 36, -12, -12, -24, 12]","[-19, 7, 0, -13, -2, -4, -17, -11, -12, -9, -10, 6]","[7, -3, -15, 9, 10, -9, -3, 3, -6, -18, -11, -14]",5.5664336106651096,8.798901098901098,6.4809307714167055,5.5664336106651096,error,5.5664336106651096,5.4464336106651094,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
16,"[-14, -16, 5]","[-1, -15, -5]","[-10, -12, 9]","[3, -11, -1]","[-14, -16]","[-1, -15]","[-14, -16, 5, 4]","[-1, -15, -5, 4]","[-0.07142857142857142, -0.0625, 0.2]","[-1.0, -0.06666666666666667, -0.2]","[-56, -64, 20]","[-4, -60, -20]","[-16, -14, 5]","[-1, -5, -15]",1.8989247311827957,2.356037151702786,2.0434782608695654,1.8989247311827957,1.8989247311827957,1.8989247311827957,0.8989247311827957,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
17,"[7, -1, 3, 11, -4, -8, -9, 8, 9, -2, 2]","[6, 0, 16, -15, 1, 11, -12, 10, 11, -2, -14]","[11, 3, 7, 15, 0, -4, -5, 12, 13, 2, 6]","[10, 4, 20, -11, 5, 15, -8, 14, 15, 2, -10]","[7, -1, 11, -4, -8, -9, 8, 9, -2, 2]","[6, 0, -15, 1, 11, -12, 10, 11, -2, -14]","[4, 7, -1, 3, 11, -4, -8, -9, 8, 9, -2, 2]","[4, 6, 0, 16, -15, 1, 11, -12, 10, 11, -2, -14]","[0.14285714285714285, -1.0, 0.3333333333333333, 0.09090909090909091, -0.25, -0.125, -0.1111111111111111, 0.125, 0.1111111111111111, -0.5, 0.5]","[0.16666666666666666, 'ZeroDivisionError', 0.0625, -0.06666666666666667, 1.0, 0.09090909090909091, -0.08333333333333333, 0.1, 0.09090909090909091, -0.5, -0.07142857142857142]","[28, -4, 12, 44, -16, -32, -36, 32, 36, -8, 8]","[24, 0, 64, -60, 4, 44, -48, 40, 44, -8, -56]","[8, -8, 3, 11, 7, -1, 9, -2, -4, -9, 2]","[-12, -15, -14, 16, 11, 10, 11, 0, 6, 1, -2]",6.11510185720712,7.811755233494364,5.05107855107855,6.11510185720712,error,6.11510185720712,5.43089133089133,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
18,"[-2, -5, -6, -6, -7, -3, -2, -11, 4, 5, -13, -5, 5]","[-9, 2, -17, -4, -15, -5, -1, -14, -11, -16, -12, 3, 1]","[2, -1, -2, -2, -3, 1, 2, -7, 8, 9, -9, -1, 9]","[-5, 6, -13, 0, -11, -1, 3, -10, -7, -12, -8, 7, 5]","[-5, -6, -6, -7, -3, -2, -11, 4, 5, -13, -5, 5]","[2, -17, -4, -15, -5, -1, -14, -11, -16, -12, 3, 1]","[-2, -5, -6, -6, -7, -3, -2, -11, 4, 5, -13, -5, 5, 4]","[-9, 2, -17, -4, -15, -5, -1, -14, -11, -16, -12, 3, 1, 4]","[-0.5, -0.2, -0.16666666666666666, -0.16666666666666666, -0.14285714285714285, -0.3333333333333333, -0.5, -0.09090909090909091, 0.25, 0.2, -0.07692307692307693, -0.2, 0.2]","[-0.1111111111111111, 0.5, -0.058823529411764705, -0.25, -0.06666666666666667, -0.2, -1.0, -0.07142857142857142, -0.09090909090909091, -0.0625, -0.08333333333333333, 0.3333333333333333, 1.0]","[-8, -20, -24, -24, -28, -12, -8, -44, 16, 20, -52, -20, 20]","[-36, 8, -68, -16, -60, -20, -4, -56, -44, -64, -48, 12, 4]","[5, -2, -3, -5, -2, -13, -5, -6, -11, 5, 4, -7, -6]","[-15, -12, -14, -5, -1, -16, 3, -9, 2, -17, -11, 1, -4]",7.088260869565218,8.198126147010528,9.025770308123251,7.088260869565218,7.088260869565218,7.088260869565218,6.451897233201581,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
19,"[0, -1, 11, -3]","[14, 16, -3, 16]","[4, 3, 15, 1]","[18, 20, 1, 20]","[0, -1, -3]","[14, 16, 16]","[4, 0, -1, 11, -3]","[4, 14, 16, -3, 16]","['ZeroDivisionError', -1.0, 0.09090909090909091, -0.3333333333333333]","[0.07142857142857142, 0.0625, -0.3333333333333333, 0.0625]","[0, -4, 44, -12]","[56, 64, -12, 64]","[11, -1, -3, 0]","[14, 16, 16, -3]",4.0,3.12,3.1552559759081498,4.0,error,4.0,3.0,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
20,"[-7, 11, -4, 13, 1, 7, 12, -10, 2, 0, 14, -8, -15, -3]","[7, -14, -7, 10, 18, 5, 18, 10, -11, -6, 2, 5, 5, 4]","[-3, 15, 0, 17, 5, 11, 16, -6, 6, 4, 18, -4, -11, 1]","[11, -10, -3, 14, 22, 9, 22, 14, -7, -2, 6, 9, 9, 8]","[-7, 11, -4, 1, 7, 12, -10, 2, 0, 14, -8, -15, -3]","[7, -14, -7, 18, 5, 18, 10, -11, -6, 2, 5, 5, 4]","[-7, 11, -4, 13, 1, 7, 4, 12, -10, 2, 0, 14, -8, -15, -3]","[7, -14, -7, 10, 18, 5, 4, 18, 10, -11, -6, 2, 5, 5, 4]","[-0.14285714285714285, 0.09090909090909091, -0.25, 0.07692307692307693, 1.0, 0.14285714285714285, 0.08333333333333333, -0.1, 0.5, 'ZeroDivisionError', 0.07142857142857142, -0.125, -0.06666666666666667, -0.3333333333333333]","[0.14285714285714285, -0.07142857142857142, -0.14285714285714285, 0.1, 0.05555555555555555, 0.2, 0.05555555555555555, 0.1, -0.09090909090909091, -0.16666666666666666, 0.5, 0.2, 0.2, 0.25]","[-28, 44, -16, 52, 4, 28, 48, -40, 8, 0, 56, -32, -60, -12]","[28, -56, -28, 40, 72, 20, 72, 40, -44, -24, 8, 20, 20, 16]","[11, 14, -3, -7, -4, -8, 13, 0, 2, -15, 12, 1, -10, 7]","[-14, 4, 5, 2, -6, -7, 7, -11, 5, 18, 5, 10, 10, 18]",10.414565564107898,9.220740174857822,10.2620763377979,10.414565564107898,error,10.414565564107898,10.284130781499202,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
21,"[-8, 15, 3, 9, -2, 1, 15, -2, -4]","[5, -1, 15, 8, 0, 2, 7, 10, 12]","[-4, 19, 7, 13, 2, 5, 19, 2, 0]","[9, 3, 19, 12, 4, 6, 11, 14, 16]","[-8, 15, 3, 9, -2, 1, 15, -4]","[5, -1, 15, 8, 0, 2, 7, 12]","[-8, 15, 3, 9, -2, 1, 4, 15, -2, -4]","[5, -1, 15, 8, 0, 2, 4, 7, 10, 12]","[-0.125, 0.06666666666666667, 0.3333333333333333, 0.1111111111111111, -0.5, 1.0, 0.06666666666666667, -0.5, -0.25]","[0.2, -1.0, 0.06666666666666667, 0.125, 'ZeroDivisionError', 0.5, 0.14285714285714285, 0.1, 0.08333333333333333]","[-32, 60, 12, 36, -8, 4, 60, -8, -16]","[20, -4, 60, 32, 0, 8, 28, 40, 48]","[15, -2, -4, 1, -2, 15, 3, 9, -8]","[7, 0, 2, -1, 15, 8, 12, 5, 10]",6.422459893048129,6.553698475437606,4.66972027972028,6.422459893048129,error,6.422459893048128,5.422459893048129,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
22,"[12, -6, 10, 11, -6]","[-5, -10, 5, 11, -3]","[16, -2, 14, 15, -2]","[-1, -6, 9, 15, 1]","[-6, 10, 11, -6]","[-10, 5, 11, -3]","[12, 4, -6, 10, 11, -6]","[-5, 4, -10, 5, 11, -3]","[0.08333333333333333, -0.16666666666666666, 0.1, 0.09090909090909091, -0.16666666666666666]","[-0.2, -0.1, 0.2, 0.09090909090909091, -0.3333333333333333]","[48, -24, 40, 44, -24]","[-20, -40, 20, 44, -12]","[12, -6, -6, 11, 10]","[11, -3, -10, 5, -5]",1.9166666666666665,2.0018115942028984,2.717391304347826,1.9166666666666665,1.9166666666666665,1.9166666666666665,0.9166666666666665,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
23,"[-4, -13, -10, -4, -9, 8, 7, -14, -1, -2, -16, 4, -6, 6]","[-10, -5, -1, -5, 9, 6, -13, -6, -11, 6, -1, -14, 3, 5]","[0, -9, -6, 0, -5, 12, 11, -10, 3, 2, -12, 8, -2, 10]","[-6, -1, 3, -1, 13, 10, -9, -2, -7, 10, 3, -10, 7, 9]","[-4, -13, -10, -4, -9, 8, 7, -14, -1, -2, -16, 4, -6]","[-10, -5, -1, -5, 9, 6, -13, -6, -11, 6, -1, -14, 3]","[4, -4, -13, -10, -4, -9, 8, 7, -14, -1, -2, -16, 4, -6, 6]","[4, -10, -5, -1, -5, 9, 6, -13, -6, -11, 6, -1, -14, 3, 5]","[-0.25, -0.07692307692307693, -0.1, -0.25, -0.1111111111111111, 0.125, 0.14285714285714285, -0.07142857142857142, -1.0, -0.5, -0.0625, 0.25, -0.16666666666666666, 0.16666666666666666]","[-0.1, -0.2, -1.0, -0.2, 0.1111111111111111, 0.16666666666666666, -0.07692307692307693, -0.16666666666666666, -0.09090909090909091, 0.16666666666666666, -1.0, -0.07142857142857142, 0.3333333333333333, 0.2]","[-16, -52, -40, -16, -36, 32, 28, -56, -4, -8, -64, 16, -24, 24]","[-40, -20, -4, -20, 36, 24, -52, -24, -44, 24, -4, -56, 12, 20]","[-10, -9, -1, -14, 4, 8, -6, -16, 7, -13, -4, -2, -4, 6]","[6, 9, 5, 6, -14, -5, -1, -6, -11, -10, -13, 3, -5, -1]",9.15176131058484,10.939788827256857,11.276874003189791,9.15176131058484,9.15176131058484,9.15176131058484,9.060852219675748,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
24,"[14, 9, 2, 12, 5, -3]","[8, -2, -4, 8, -3, -6]","[18, 13, 6, 16, 9, 1]","[12, 2, 0, 12, 1, -2]","[14, 9, 2, 5, -3]","[8, -2, -4, -3, -6]","[14, 9, 4, 2, 12, 5, -3]","[8, -2, 4, -4, 8, -3, -6]","[0.07142857142857142, 0.1111111111111111, 0.5, 0.08333333333333333, 0.2, -0.3333333333333333]","[0.125, -0.5, -0.25, 0.125, -0.3333333333333333, -0.16666666666666666]","[56, 36, 8, 48, 20, -12]","[32, -8, -16, 32, -12, -24]","[5, 9, 12, -3, 2, 14]","[-2, -4, 8, -6, 8, -3]",3.806060606060606,4.133333333333334,3.8761904761904766,3.806060606060606,3.806060606060606,3.806060606060606,3.606060606060606,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
